Spec,Size,Remove,Prep.,Real. Check,Total,
specs/genbuf_unreal_woaf.spectra, 110, 0, 25.213,4.678,29.891,
specs/genbuf_unreal_woaf.spectra, 110, 1, 25.417,17.111,42.528,
specs/genbuf_unreal_woaf.spectra, 110, 2, 24.848,16.682,41.530,
specs/genbuf_unreal_woaf.spectra, 110, 3, 25.207,17.250,42.458,
specs/genbuf_unreal_woaf.spectra, 110, 4, 24.722,11.231,35.954,
specs/genbuf_unreal_woaf.spectra, 110, 5, 24.946,15.882,40.828,
specs/genbuf_unreal_woaf.spectra, 110, 6, 24.501,7.895,32.396,
specs/genbuf_unreal_woaf.spectra, 110, 7, 22.686,0.953,23.639,
specs/genbuf_unreal_woaf.spectra, 110, 8, 23.746,4.234,27.980,
specs/genbuf_unreal_woaf.spectra, 110, 9, 24.626,9.923,34.549,
specs/genbuf_unreal_woaf.spectra, 110, 10, 24.643,5.174,29.817,
specs/genbuf_unreal_woaf.spectra, 110, 11, 22.233,0.750,22.983,
specs/genbuf_unreal_woaf.spectra, 110, 12, 26.103,6.463,32.565,
specs/genbuf_unreal_woaf.spectra, 110, 13, 25.542,4.015,29.557,
specs/genbuf_unreal_woaf.spectra, 110, 14, 25.033,5.419,30.452,
specs/genbuf_unreal_woaf.spectra, 110, 15, 24.899,8.635,33.534,
specs/genbuf_unreal_woaf.spectra, 110, 16, 25.053,8.742,33.795,
specs/genbuf_unreal_woaf.spectra, 110, 17, 25.688,9.409,35.097,
specs/genbuf_unreal_woaf.spectra, 110, 18, 24.970,8.683,33.653,
specs/genbuf_unreal_woaf.spectra, 110, 19, 24.974,7.965,32.939,
specs/genbuf_unreal_woaf.spectra, 110, 20, 24.979,7.658,32.637,
specs/genbuf_unreal_woaf.spectra, 110, 21, 25.448,5.174,30.623,
specs/genbuf_unreal_woaf.spectra, 110, 22, 25.130,5.114,30.244,
specs/genbuf_unreal_woaf.spectra, 110, 23, 24.822,6.475,31.297,
specs/genbuf_unreal_woaf.spectra, 110, 24, 10.845,0.729,11.574,
specs/genbuf_unreal_woaf.spectra, 110, 25, 24.650,3.655,28.305,
specs/genbuf_unreal_woaf.spectra, 110, 26, 24.871,3.999,28.870,
specs/genbuf_unreal_woaf.spectra, 110, 27, class java.util.concurrent.TimeoutException
specs/genbuf_unreal_woaf.spectra, 110, 138, 24.867,11.900,36.767,
specs/genbuf_unreal_woaf.spectra, 110, 139, 25.134,4.866,30.000,
specs/genbuf_unreal_woaf.spectra, 110, 140, 24.951,3.724,28.675,
specs/genbuf_unreal_woaf.spectra, 110, 141, 25.333,9.326,34.659,
specs/genbuf_unreal_woaf.spectra, 110, 142, 25.483,6.919,32.403,
specs/genbuf_unreal_woaf.spectra, 110, 143, 25.238,12.485,37.723,
specs/genbuf_unreal_woaf.spectra, 110, 144, 25.316,8.687,34.003,
specs/genbuf_unreal_woaf.spectra, 110, 145, 24.987,10.048,35.035,
specs/genbuf_unreal_woaf.spectra, 110, 146, 25.995,4.503,30.498,
specs/genbuf_unreal_woaf.spectra, 110, 147, 26.492,9.646,36.138,
