Spec,Size,Remove,Is Real.,Total,
specs/amba.spectra, 8, 22, true, 50.022, 
specs/amba.spectra, 8, 23, true, 95.538, 
specs/amba.spectra, 8, 24, true, 71.521, 
specs/amba.spectra, 8, 25, true, 217.701, 
specs/amba.spectra, 8, 26, true, 146.192, 
specs/amba.spectra, 8, 27, true, 162.587, 
specs/amba.spectra, 8, 28, true, 195.037, 
specs/amba.spectra, 8, 29, true, 196.126, 
specs/amba.spectra, 8, 30, true, 140.961, 
specs/amba.spectra, 8, 31, true, 203.016, 
specs/amba.spectra, 8, 32, true, 196.975, 
specs/amba.spectra, 8, 33, true, 160.516, 
specs/amba.spectra, 8, 34, true, 186.580, 
specs/amba.spectra, 8, 35, true, 175.999, 
specs/amba.spectra, 8, 36, true, 237.811, 
specs/amba.spectra, 8, 37, true, 160.709, 
specs/amba.spectra, 8, 38, true, 217.554, 
specs/amba.spectra, 8, 39, true, 208.968, 
specs/amba.spectra, 8, 40, true, 215.042, 
specs/amba.spectra, 8, 41, true, 8.060, 
specs/amba.spectra, 8, 42, true, 19.613, 
specs/amba.spectra, 8, 43, true, 133.651, 
specs/amba.spectra, 8, 44, true, 156.414, 
specs/amba.spectra, 8, 45, true, 108.339, 
specs/amba.spectra, 8, 46, true, 161.536, 
specs/amba.spectra, 8, 47, true, 91.035, 
specs/amba.spectra, 8, 48, true, 121.554, 
specs/amba.spectra, 8, 49, true, 197.304, 
specs/amba.spectra, 8, 50, true, 175.528, 
specs/amba.spectra, 8, 51, true, 189.371, 
specs/amba.spectra, 8, 52, true, 176.637, 
specs/amba.spectra, 8, 53, true, 192.210, 
specs/amba.spectra, 8, 54, true, 175.823, 
specs/amba.spectra, 8, 55, true, 208.381, 
specs/amba.spectra, 8, 56, true, 216.041, 
specs/amba.spectra, 8, 64, true, 185.764, 
specs/amba.spectra, 8, 65, true, 159.680, 
specs/amba.spectra, 8, 73, true, 185.111, 
specs/amba.spectra, 8, 74, true, 272.910, 
specs/amba.spectra, 8, 75, true, 186.588, 
specs/amba.spectra, 8, 76, true, 211.793, 
specs/amba.spectra, 8, 77, true, 161.411, 
specs/amba.spectra, 8, 78, false, 197.465, 
specs/amba.spectra, 8, 79, false, 177.650, 
specs/amba.spectra, 9, -1, true, 251.284, 
specs/amba.spectra, 9, 0, true, 246.321, 
specs/amba.spectra, 9, 1, true, 273.941, 
specs/amba.spectra, 9, 2, true, 201.861, 
specs/amba.spectra, 9, 3, true, 213.755, 
specs/amba.spectra, 9, 4, true, 199.161, 
specs/amba.spectra, 9, 5, true, 242.048, 
specs/amba.spectra, 9, 6, true, 248.379, 
specs/amba.spectra, 9, 7, true, 263.179, 
specs/amba.spectra, 9, 8, true, 308.454, 
specs/amba.spectra, 9, 9, true, 271.797, 
specs/amba.spectra, 9, 10, true, 230.606, 
specs/amba.spectra, 9, 11, true, 228.331, 
specs/amba.spectra, 9, 12, true, 167.009, 
specs/amba.spectra, 9, 13, true, 55.117, 
specs/amba.spectra, 9, 14, true, 107.912, 
specs/amba.spectra, 9, 15, true, 180.697, 
specs/amba.spectra, 9, 16, true, 301.975, 
specs/amba.spectra, 9, 17, true, 231.066, 
specs/amba.spectra, 9, 18, true, 257.483, 
specs/amba.spectra, 9, 19, true, 212.062, 
specs/amba.spectra, 9, 20, true, 258.534, 
specs/amba.spectra, 9, 21, true, 284.793, 
specs/amba.spectra, 9, 22, true, 61.471, 
specs/amba.spectra, 9, 23, true, 130.806, 
specs/amba.spectra, 9, 24, true, 48.627, 
specs/amba.spectra, 9, 25, true, 286.573, 
specs/amba.spectra, 9, 26, true, 213.981, 
specs/amba.spectra, 9, 27, true, 186.214, 
specs/amba.spectra, 9, 28, true, 269.022, 
specs/amba.spectra, 9, 29, true, 237.877, 
specs/amba.spectra, 9, 30, true, 219.968, 
specs/amba.spectra, 9, 31, true, 204.157, 
specs/amba.spectra, 9, 32, true, 220.129, 
specs/amba.spectra, 9, 33, true, 167.575, 
specs/amba.spectra, 9, 34, true, 180.673, 
specs/amba.spectra, 9, 35, true, 199.475, 
specs/amba.spectra, 9, 36, true, 233.714, 
specs/amba.spectra, 9, 37, true, 186.682, 
specs/amba.spectra, 9, 38, true, 189.670, 
specs/amba.spectra, 9, 39, true, 244.852, 
specs/amba.spectra, 9, 40, true, 205.510, 
specs/amba.spectra, 9, 41, true, 12.277, 
specs/amba.spectra, 9, 42, true, 26.451, 
specs/amba.spectra, 9, 43, true, 163.500, 
specs/amba.spectra, 9, 44, true, 188.563, 
specs/amba.spectra, 9, 45, true, 102.295, 
specs/amba.spectra, 9, 46, true, 159.636, 
specs/amba.spectra, 9, 47, true, 139.686, 
specs/amba.spectra, 9, 48, true, 189.191, 
specs/amba.spectra, 9, 49, true, 256.682, 
specs/amba.spectra, 9, 50, true, 256.783, 
specs/amba.spectra, 9, 51, true, 259.055, 
specs/amba.spectra, 9, 52, true, 319.610, 
specs/amba.spectra, 9, 53, true, 302.916, 
specs/amba.spectra, 9, 54, true, 299.882, 
specs/amba.spectra, 9, 55, true, 291.473, 
specs/amba.spectra, 9, 56, true, 283.406, 
specs/amba.spectra, 9, 65, true, 266.811, 
specs/amba.spectra, 9, 66, true, 228.175, 
specs/amba.spectra, 9, 75, true, 286.906, 
specs/amba.spectra, 9, 76, true, 257.151, 
specs/amba.spectra, 9, 77, true, 317.933, 
specs/amba.spectra, 9, 78, true, 280.053, 
specs/amba.spectra, 9, 79, true, 282.052, 
specs/amba.spectra, 9, 80, false, 201.755, 
specs/amba.spectra, 9, 81, false, 229.983, 
specs/amba.spectra, 10, -1, true, 248.416, 
specs/amba.spectra, 10, 0, true, 368.019, 
specs/amba.spectra, 10, 1, true, 296.880, 
specs/amba.spectra, 10, 2, true, 361.149, 
specs/amba.spectra, 10, 3, true, 329.742, 
specs/amba.spectra, 10, 4, true, 323.140, 
specs/amba.spectra, 10, 5, true, 295.272, 
specs/amba.spectra, 10, 6, true, 352.735, 
specs/amba.spectra, 10, 7, true, 281.979, 
specs/amba.spectra, 10, 8, true, 305.305, 
specs/amba.spectra, 10, 9, true, 307.085, 
specs/amba.spectra, 10, 10, true, 276.275, 
specs/amba.spectra, 10, 11, true, 284.698, 
specs/amba.spectra, 10, 12, true, 211.376, 
specs/amba.spectra, 10, 13, true, 75.558, 
specs/amba.spectra, 10, 14, true, 146.857, 
specs/amba.spectra, 10, 15, true, 231.565, 
specs/amba.spectra, 10, 16, true, 377.295, 
specs/amba.spectra, 10, 17, true, 299.801, 
specs/amba.spectra, 10, 18, true, 274.618, 
specs/amba.spectra, 10, 19, true, 309.928, 
specs/amba.spectra, 10, 20, true, 367.126, 
specs/amba.spectra, 10, 21, true, 351.530, 
specs/amba.spectra, 10, 22, true, 79.323, 
specs/amba.spectra, 10, 23, true, 171.042, 
specs/amba.spectra, 10, 24, true, 113.855, 
specs/amba.spectra, 10, 25, true, 302.249, 
specs/amba.spectra, 10, 26, true, 304.338, 
specs/amba.spectra, 10, 27, true, 249.342, 
specs/amba.spectra, 10, 28, true, 274.450, 
specs/amba.spectra, 10, 29, true, 338.100, 
specs/amba.spectra, 10, 30, true, 263.155, 
specs/amba.spectra, 10, 31, true, 329.265, 
specs/amba.spectra, 10, 32, true, 276.684, 
specs/amba.spectra, 10, 33, true, 238.295, 
specs/amba.spectra, 10, 34, true, 229.459, 
specs/amba.spectra, 10, 35, true, 274.216, 
specs/amba.spectra, 10, 36, true, 263.097, 
specs/amba.spectra, 10, 37, true, 244.216, 
specs/amba.spectra, 10, 38, true, 304.816, 
specs/amba.spectra, 10, 39, true, 346.487, 
specs/amba.spectra, 10, 40, true, 254.741, 
specs/amba.spectra, 10, 41, true, 16.423, 
specs/amba.spectra, 10, 42, true, 37.120, 
specs/amba.spectra, 10, 43, true, 323.654, 
specs/amba.spectra, 10, 44, true, 240.145, 
specs/amba.spectra, 10, 45, true, 134.909, 
specs/amba.spectra, 10, 46, true, 215.921, 
specs/amba.spectra, 10, 47, true, 145.412, 
specs/amba.spectra, 10, 48, true, 238.416, 
specs/amba.spectra, 10, 49, true, 315.111, 
specs/amba.spectra, 10, 50, true, 344.156, 
specs/amba.spectra, 10, 51, true, 308.453, 
specs/amba.spectra, 10, 52, true, 395.842, 
specs/amba.spectra, 10, 53, class java.util.concurrent.TimeoutException
specs/amba.spectra, 10, 54, true, 368.287, 
specs/amba.spectra, 10, 55, true, 419.702, 
specs/amba.spectra, 10, 56, true, 391.250, 
specs/amba.spectra, 10, 66, true, 358.564, 
specs/amba.spectra, 10, 67, true, 303.517, 
specs/amba.spectra, 10, 77, true, 302.056, 
specs/amba.spectra, 10, 78, class java.util.concurrent.TimeoutException
specs/amba.spectra, 10, 79, true, 303.725, 
specs/amba.spectra, 10, 80, true, 338.775, 
specs/amba.spectra, 10, 81, true, 287.897, 
specs/amba.spectra, 10, 82, false, 288.841, 
specs/amba.spectra, 10, 83, false, 304.928, 
